2018-07-17 15:56:19 INFO  MIP_BrowserFactory:31 - Opening the browser
	at org.testng.SuiteRunner.runTest(SuiteRunner.java:380)
	at org.testng.SuiteRunner.runSequentially(SuiteRunner.java:375)
	at org.testng.SuiteRunner.privateRun(SuiteRunner.java:340)
	at org.testng.SuiteRunner.run(SuiteRunner.java:289)
	at org.testng.SuiteRunnerWorker.runSuite(SuiteRunnerWorker.java:52)
	at org.testng.SuiteRunnerWorker.run(SuiteRunnerWorker.java:86)
	at org.testng.TestNG.runSuitesSequentially(TestNG.java:1301)
	at org.testng.TestNG.runSuitesLocally(TestNG.java:1226)
	at org.testng.TestNG.runSuites(TestNG.java:1144)
	at org.testng.TestNG.run(TestNG.java:1115)
	at org.testng.remote.AbstractRemoteTestNG.run(AbstractRemoteTestNG.java:114)
	at org.testng.remote.RemoteTestNG.initAndRun(RemoteTestNG.java:251)
	at org.testng.remote.RemoteTestNG.main(RemoteTestNG.java:77)
2018-07-17 16:22:23 INFO  MIP_ScreenShots:20 - Taking screen shot
2018-07-17 16:22:23 INFO  MIP_HomePage:73 - Clicking on Menu Register Customer
2018-07-17 16:22:23 INFO  MIP_HomePage:79 - Clicked on Menu Register Customer
2018-07-17 16:22:23 INFO  MIP_BrowserFactory:53 - Closing the browser
2018-07-17 16:22:23 INFO  MIP_BrowserFactory:55 - browser closed
2018-07-17 16:25:27 INFO  MIP_BrowserFactory:31 - Opening the browser
2018-07-17 16:26:15 INFO  MIP_BrowserFactory:45 - firefox opened 
2018-07-17 16:26:18 INFO  MIP_ReadPropertyFile:18 - Reading the property file
2018-07-17 16:26:18 INFO  MIP_DataBaseConnection:20 - Connecting to Database
2018-07-17 16:26:20 INFO  MIP_DataBaseConnection:35 - Connecting to Database is successfull
2018-07-17 16:26:20 INFO  MIP_LaunchApplication:16 - Launching the application
2018-07-17 16:26:43 INFO  MIP_LaunchApplication:21 - Application Launched successfuly
2018-07-17 16:26:43 INFO  MIP_LoginPage:39 - Entering the userName
2018-07-17 16:26:43 INFO  MIP_LoginPage:41 - Entering the password
2018-07-17 16:26:44 INFO  MIP_LoginPage:44 - Clicked on Submit button
2018-07-17 16:26:45 INFO  MIP_HomePage:73 - Clicking on Menu Customer Management
2018-07-17 16:26:45 INFO  MIP_HomePage:79 - Clicked on Menu Customer Management
2018-07-17 16:26:45 INFO  MIP_HomePage:73 - Clicking on Menu Register Customer
2018-07-17 16:26:45 INFO  MIP_HomePage:79 - Clicked on Menu Register Customer
2018-07-17 16:26:45 INFO  MIP_XLOperation:24 - Reading the XL data
2018-07-17 16:26:49 INFO  MIP_CustomerManagementPage:50 - Entering msisdn value 03000900009
2018-07-17 16:26:49 INFO  MIP_CustomerManagementPage:61 - Entered msisdn value
2018-07-17 16:26:49 INFO  MIP_CustomerManagementPage:65 - clicking on search Icon
2018-07-17 16:26:54 INFO  MIP_CustomerManagementPage:67 - Clicked on Search Icon
2018-07-17 16:26:54 INFO  MIP_RegisterCustomerPage:143 - Getting Registered offer of the customer
2018-07-17 16:26:54 INFO  MIP_RegisterCustomerPage:331 - Editing the customer information:fname=mohamed,snamegen,age=58,= gender=Male, dob=,custNIC=2130190008009
2018-07-17 16:26:55 INFO  MIP_RegisterCustomerPage:362 - Edited the customer information
2018-07-17 16:26:55 INFO  MIP_RegisterCustomerPage:369 - Editing the PA customer Beneficiary information:relationship=Sister,fname=don,sname=mom,age=55,ben_gender=Male,ben_msisdn=03202008323
2018-07-17 16:26:56 INFO  MIP_RegisterCustomerPage:412 - Entered the customer Beneficiary information
2018-07-17 16:26:56 INFO  MIP_RegisterCustomerPage:420 - Editing the HP customer Beneficiary information:relationship=Brother,fname=fathim,sname=begam,age=29,ben_gender=Female,ben_msisdn=03235200500
2018-07-17 16:26:57 INFO  MIP_RegisterCustomerPage:464 - Entered the customer Beneficiary information
2018-07-17 16:26:57 INFO  MIP_CustomerManagementPage:116 - Clicking on Save button in Customer Registration page
2018-07-17 16:27:03 INFO  MIP_RegisterCustomer_Queries:32 - Executing getCustomerDetails query
2018-07-17 16:27:09 INFO  MIP_CustRegistration_Test:1202 - Expected and found cust fname:DB Cust Fname=mohamed and Input Cust Fname=mohamed
2018-07-17 16:27:09 INFO  MIP_CustRegistration_Test:1209 - Expected and found cust_sname:DB cust_sname=gen and Input cust_sname=gen
2018-07-17 16:27:09 INFO  MIP_CustRegistration_Test:1216 - Expected and found  cust_age:DB cust_age=58 and Input cust_age=58
2018-07-17 16:27:09 INFO  MIP_CustRegistration_Test:1232 - Expected and found cust cust_gender:DB cust_gender=Male and Input cust_gender=Male
2018-07-17 16:27:09 INFO  MIP_CustRegistration_Test:1242 - Expected and found ben_fname:DB ben_fname=don and ben_fname=don
2018-07-17 16:27:09 INFO  MIP_CustRegistration_Test:1250 - Expected and found ben_sname:DB ben_sname=mom and Input ben_sname=mom
2018-07-17 16:27:09 INFO  MIP_CustRegistration_Test:1258 - Expected and found ben_age:DB ben_age=55 and Input ben_age=55
2018-07-17 16:27:09 INFO  MIP_CustRegistration_Test:1265 - Expected and found cust_relationship:DB cust_relationship=Sister and Input cust_relationship=Sister
2018-07-17 16:27:09 INFO  MIP_CustRegistration_Test:1275 - Expected and found ben_gender:DB ben_gender =Male and Input ben_gender=Male
2018-07-17 16:27:09 INFO  MIP_CustRegistration_Test:1284 - Expected and found ben_msisdn:DB ben_msisdn =03202008323 and Input ben_msisdn=03202008323
2018-07-17 16:27:09 INFO  MIP_CustRegistration_Test:1296 - Expected and found ben_fname:DB ben_fname=fathim and ben_fname=fathim
2018-07-17 16:27:09 INFO  MIP_CustRegistration_Test:1304 - Expected and found ben_sname:DB ben_sname=begam and Input ben_sname=begam
2018-07-17 16:27:09 INFO  MIP_CustRegistration_Test:1312 - Expected and found ben_age:DB ben_age=29 and Input ben_age=29
2018-07-17 16:27:09 INFO  MIP_CustRegistration_Test:1320 - Expected and found cust_relationship:DB cust_relationship=Brother and Input cust_relationship=Brother
2018-07-17 16:27:09 INFO  MIP_CustRegistration_Test:1332 - Expected and found ben_gender:DB ben_gender =Female and Input ben_gender=Female
2018-07-17 16:27:09 INFO  MIP_CustRegistration_Test:1341 - Expected and found ben_msisdn:DB ben_msisdn =03235200500 and Input ben_msisdn=03235200500
2018-07-17 16:27:09 INFO  MIP_CustRegistration_Test:1351 - Expected and found NIC:DB NIC number=2130190008009 and Input cust_NIC=2130190008009
2018-07-17 16:27:09 INFO  MIP_CustRegistration_Test:1358 - Expected and found Created By:DB Created By=WA5 and Input Created By=WA5
2018-07-17 16:27:09 INFO  MIP_CustRegistration_Test:1363 - Expected and found Registered Date:DB Modified Date=2018-07-17 16:27:34 and Registered Date=2018-07-17
2018-07-17 16:27:10 INFO  MIP_CustomerManagementPage:50 - Entering msisdn value 03000900009
2018-07-17 16:27:10 INFO  MIP_CustomerManagementPage:61 - Entered msisdn value
2018-07-17 16:27:10 INFO  MIP_CustomerManagementPage:65 - clicking on search Icon
2018-07-17 16:27:11 INFO  MIP_CustomerManagementPage:67 - Clicked on Search Icon
2018-07-17 16:27:11 INFO  MIP_RegisterCustomer_Queries:136 - Executing getRegisteredProduct query
2018-07-17 16:27:21 INFO  MIP_RegisterCustomerPage:205 - Getting the customer information from Register Customer Page
2018-07-17 16:27:21 INFO  MIP_CustRegistration_Test:1379 - Expected and found cust_fname:DB cust_fname=mohamed and Dashboard Customer fname=mohamed
2018-07-17 16:27:21 INFO  MIP_CustRegistration_Test:1385 - Expected and found cust_sname:DB cust_sname=gen and Dashboard cust_sname=gen
2018-07-17 16:27:21 INFO  MIP_CustRegistration_Test:1392 - Expected and found cust_age:DB cust_age=58 and Dashboard cust_age=58
2018-07-17 16:27:21 INFO  MIP_CustRegistration_Test:1407 - Expected and found cust_gender:DB cust_gender=Male and Dashboard cust_gender=Male
2018-07-17 16:27:21 INFO  MIP_CustRegistration_Test:1414 - Expected and found NIC:DB NIC number=2130190008009 and Dashboard cust_NIC=2130190008009
2018-07-17 16:27:21 INFO  MIP_RegisterCustomerPage:174 - Getting Registered offer of the customer
2018-07-17 16:27:21 INFO  MIP_RegisterCustomerPage:227 - Getting the Accident protection Beneficiary information from Register Customer Page
2018-07-17 16:27:21 INFO  MIP_CustRegistration_Test:1429 - Expected and found ben_fname:DB ben_fname=don and Dashboard ben_fname=don
2018-07-17 16:27:21 INFO  MIP_CustRegistration_Test:1435 - Expected and found ben_sname:DB ben_sname=mom and Dashboard ben_sname=mom
2018-07-17 16:27:21 INFO  MIP_CustRegistration_Test:1441 - Expected and found ben_age:DB ben_age=55 and Dashboard ben_age=55
2018-07-17 16:27:21 INFO  MIP_CustRegistration_Test:1447 - Expected and found cust_relationship:DB cust_relationship=Sister and Dashboard cust_relationship=Sister
2018-07-17 16:27:21 INFO  MIP_CustRegistration_Test:1456 - Expected and found ben_msisdn:DB ben_msisdn=03202008323 and Dashboard ben_msisdn=03202008323
2018-07-17 16:27:21 INFO  MIP_CustRegistration_Test:1462 - Expected and found ben_gender:DB ben_gender=Male and Dashboard ben_gender=Male
2018-07-17 16:27:21 INFO  MIP_RegisterCustomer_Queries:157 - Executing getOfferCover query
2018-07-17 16:27:23 INFO  MIP_CustRegistration_Test:1472 - Expected and found life benefit_level:Input benefit_level=200000 and Dashboard benefit_level=PKR 200000
2018-07-17 16:27:23 INFO  MIP_RegisterCustomerPage:253 - Getting the Hospitalization Beneficiary information from Register Customer Page
2018-07-17 16:27:23 INFO  MIP_CustRegistration_Test:1487 - Expected and found ben_fname:DB ben_fname=fathim and Dashboard ben_fname=fathim
2018-07-17 16:27:23 INFO  MIP_CustRegistration_Test:1494 - Expected and found ben_sname:DB ben_sname=begam and Dashboard ben_sname=begam
2018-07-17 16:27:23 INFO  MIP_CustRegistration_Test:1501 - Expected and found ben_age:DB ben_age=29 and Dashboard ben_age=29
2018-07-17 16:27:23 INFO  MIP_CustRegistration_Test:1508 - Expected and found cust_relationship:DB cust_relationship=Brother and Dashboard cust_relationship=Brother
2018-07-17 16:27:23 INFO  MIP_CustRegistration_Test:1519 - Expected and found ben_msisdn:DB ben_msisdn=03235200500 and Dashboard ben_msisdn=03235200500
2018-07-17 16:27:23 INFO  MIP_CustRegistration_Test:1527 - Expected and found ben_gender:DB ben_gender=Female and Dashboard ben_gender=Female
2018-07-17 16:27:23 INFO  MIP_RegisterCustomer_Queries:157 - Executing getOfferCover query
2018-07-17 16:27:24 INFO  MIP_CustRegistration_Test:1538 - Expected and found life benefit_level:Input benefit_level=200000 and Dashboard benefit_level=PKR 200000
2018-07-17 16:27:24 INFO  MIP_RegisterCustomerPage:277 - Getting the Coaching Program information from Register Customer Page
2018-07-17 16:27:24 INFO  MIP_RegisterCustomer_Queries:309 - Connecting to Coaching Program Database
2018-07-17 16:27:26 INFO  MIP_RegisterCustomer_Queries:324 - Connecting Coaching Program to Database is successfull
2018-07-17 16:27:27 INFO  MIP_RegisterCustomer_Queries:550 - Executing getCoachingProgram query
2018-07-17 16:27:27 INFO  MIP_CustRegistration_Test:1559 - Expected and found Coaching program:DB Coaching program=Stay Healthy and Dashboard Coaching program=Stay Healthy
2018-07-17 16:27:27 INFO  MIP_CustRegistration_Test:1565 - Expected and found Coaching program created date:DB Coaching program created date=2018-07-17 13:11:33 and Dashboard created date=17-07-2018
2018-07-17 16:27:27 INFO  MIP_CustRegistration_Test:1578 - Expected and found Coaching program status:DB Coaching program status=Inactive and Dashboard coaching program status=Inactive
2018-07-17 16:27:27 INFO  MIP_RegisterCustomer_Queries:566 - Executing getUser query
2018-07-17 16:27:27 INFO  MIP_CustRegistration_Test:1593 - Expected and found Coaching program created BY:DB Coaching program created by=WA5 and Input user=WA5
2018-07-17 16:27:27 INFO  MIP_RegisterCustomer_Queries:566 - Executing getUser query
2018-07-17 16:27:27 INFO  MIP_CustRegistration_Test:1600 - Expected and found Coaching program is_eligible:DB Coaching program is_eligible=0 and expected is_eligible0
2018-07-17 16:27:27 INFO  MIP_CustRegistration_Test:1607 - Expected and found Coaching program selection date:DB Coaching program selection date=2018-07-17 13:11:33 and expected program selection date2018-07-17
2018-07-17 16:27:27 INFO  MIP_CustRegistration_Test:1615 - Expected and found Coaching program modified date:DB Coaching program modified date=2018-07-17 15:55:31 and expected CP program modified date
2018-07-17 16:27:27 INFO  MIP_CustRegistration_Test:1658 - RegisterCustomer---MIP_webPortal_TC323_Customer_Registration_Change_Details Test Failed
2018-07-17 16:27:27 INFO  MIP_CustRegistration_Test:1659 - Error occured in the test case
java.lang.AssertionError: expected [] but found [2018-07-17 15:55:31]
	at org.testng.Assert.fail(Assert.java:93)
	at org.testng.Assert.failNotEquals(Assert.java:512)
	at org.testng.Assert.assertEqualsImpl(Assert.java:134)
	at org.testng.Assert.assertEquals(Assert.java:115)
	at org.testng.Assert.assertEquals(Assert.java:189)
	at org.testng.Assert.assertEquals(Assert.java:199)
	at com.milvik.mip.customermanagement.testrunner.MIP_CustRegistration_Test.changeCustomerDetails(MIP_CustRegistration_Test.java:1619)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(Unknown Source)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source)
	at java.lang.reflect.Method.invoke(Unknown Source)
	at org.testng.internal.MethodInvocationHelper.invokeMethod(MethodInvocationHelper.java:108)
	at org.testng.internal.Invoker.invokeMethod(Invoker.java:661)
	at org.testng.internal.Invoker.invokeTestMethod(Invoker.java:869)
	at org.testng.internal.Invoker.invokeTestMethods(Invoker.java:1193)
	at org.testng.internal.TestMethodWorker.invokeTestMethods(TestMethodWorker.java:126)
	at org.testng.internal.TestMethodWorker.run(TestMethodWorker.java:109)
	at org.testng.TestRunner.privateRun(TestRunner.java:744)
	at org.testng.TestRunner.run(TestRunner.java:602)
	at org.testng.SuiteRunner.runTest(SuiteRunner.java:380)
	at org.testng.SuiteRunner.runSequentially(SuiteRunner.java:375)
	at org.testng.SuiteRunner.privateRun(SuiteRunner.java:340)
	at org.testng.SuiteRunner.run(SuiteRunner.java:289)
	at org.testng.SuiteRunnerWorker.runSuite(SuiteRunnerWorker.java:52)
	at org.testng.SuiteRunnerWorker.run(SuiteRunnerWorker.java:86)
	at org.testng.TestNG.runSuitesSequentially(TestNG.java:1301)
	at org.testng.TestNG.runSuitesLocally(TestNG.java:1226)
	at org.testng.TestNG.runSuites(TestNG.java:1144)
	at org.testng.TestNG.run(TestNG.java:1115)
	at org.testng.remote.AbstractRemoteTestNG.run(AbstractRemoteTestNG.java:114)
	at org.testng.remote.RemoteTestNG.initAndRun(RemoteTestNG.java:251)
	at org.testng.remote.RemoteTestNG.main(RemoteTestNG.java:77)
2018-07-17 16:27:27 INFO  MIP_ScreenShots:20 - Taking screen shot
2018-07-17 16:27:28 INFO  MIP_HomePage:73 - Clicking on Menu Register Customer
2018-07-17 16:27:28 INFO  MIP_HomePage:79 - Clicked on Menu Register Customer
2018-07-17 16:27:28 INFO  MIP_BrowserFactory:53 - Closing the browser
2018-07-17 16:27:28 INFO  MIP_BrowserFactory:55 - browser closed
2018-07-17 16:31:06 INFO  MIP_BrowserFactory:31 - Opening the browser
2018-07-17 16:32:14 INFO  MIP_BrowserFactory:45 - firefox opened 
2018-07-17 16:32:18 INFO  MIP_ReadPropertyFile:18 - Reading the property file
2018-07-17 16:32:18 INFO  MIP_DataBaseConnection:20 - Connecting to Database
2018-07-17 16:32:20 INFO  MIP_DataBaseConnection:35 - Connecting to Database is successfull
2018-07-17 16:32:20 INFO  MIP_LaunchApplication:16 - Launching the application
2018-07-17 16:32:24 INFO  MIP_LaunchApplication:21 - Application Launched successfuly
2018-07-17 16:32:24 INFO  MIP_LoginPage:39 - Entering the userName
2018-07-17 16:32:24 INFO  MIP_LoginPage:41 - Entering the password
2018-07-17 16:32:25 INFO  MIP_LoginPage:44 - Clicked on Submit button
2018-07-17 16:32:27 INFO  MIP_HomePage:73 - Clicking on Menu Customer Management
2018-07-17 16:32:27 INFO  MIP_HomePage:79 - Clicked on Menu Customer Management
2018-07-17 16:32:27 INFO  MIP_HomePage:73 - Clicking on Menu Register Customer
2018-07-17 16:32:27 INFO  MIP_HomePage:79 - Clicked on Menu Register Customer
2018-07-17 16:32:27 INFO  MIP_XLOperation:24 - Reading the XL data
2018-07-17 16:32:30 INFO  MIP_CustomerManagementPage:50 - Entering msisdn value 03000900009
2018-07-17 16:32:30 INFO  MIP_CustomerManagementPage:61 - Entered msisdn value
2018-07-17 16:32:30 INFO  MIP_CustomerManagementPage:65 - clicking on search Icon
2018-07-17 16:32:36 INFO  MIP_CustomerManagementPage:67 - Clicked on Search Icon
2018-07-17 16:32:38 INFO  MIP_RegisterCustomerPage:143 - Getting Registered offer of the customer
2018-07-17 16:32:38 INFO  MIP_RegisterCustomerPage:331 - Editing the customer information:fname=husan,snameraj,age=54,= gender=Female, dob=,custNIC=2130190000009
2018-07-17 16:32:39 INFO  MIP_RegisterCustomerPage:362 - Edited the customer information
2018-07-17 16:32:39 INFO  MIP_RegisterCustomerPage:369 - Editing the PA customer Beneficiary information:relationship=Mother,fname=boun,sname=cook,age=41,ben_gender=Female,ben_msisdn=03200008323
2018-07-17 16:32:41 INFO  MIP_RegisterCustomerPage:412 - Entered the customer Beneficiary information
2018-07-17 16:32:41 INFO  MIP_RegisterCustomerPage:420 - Editing the HP customer Beneficiary information:relationship=Father,fname=mohamed,sname=begum,age=23,ben_gender=Male,ben_msisdn=03235200501
2018-07-17 16:32:42 INFO  MIP_RegisterCustomerPage:464 - Entered the customer Beneficiary information
2018-07-17 16:32:42 INFO  MIP_CustomerManagementPage:116 - Clicking on Save button in Customer Registration page
2018-07-17 16:32:47 INFO  MIP_RegisterCustomer_Queries:32 - Executing getCustomerDetails query
2018-07-17 16:32:53 INFO  MIP_CustRegistration_Test:1202 - Expected and found cust fname:DB Cust Fname=husan and Input Cust Fname=husan
2018-07-17 16:32:53 INFO  MIP_CustRegistration_Test:1209 - Expected and found cust_sname:DB cust_sname=raj and Input cust_sname=raj
2018-07-17 16:32:53 INFO  MIP_CustRegistration_Test:1216 - Expected and found  cust_age:DB cust_age=54 and Input cust_age=54
2018-07-17 16:32:53 INFO  MIP_CustRegistration_Test:1232 - Expected and found cust cust_gender:DB cust_gender=Female and Input cust_gender=Female
2018-07-17 16:32:53 INFO  MIP_CustRegistration_Test:1242 - Expected and found ben_fname:DB ben_fname=boun and ben_fname=boun
2018-07-17 16:32:53 INFO  MIP_CustRegistration_Test:1250 - Expected and found ben_sname:DB ben_sname=cook and Input ben_sname=cook
2018-07-17 16:32:53 INFO  MIP_CustRegistration_Test:1258 - Expected and found ben_age:DB ben_age=41 and Input ben_age=41
2018-07-17 16:32:53 INFO  MIP_CustRegistration_Test:1265 - Expected and found cust_relationship:DB cust_relationship=Mother and Input cust_relationship=Mother
2018-07-17 16:32:53 INFO  MIP_CustRegistration_Test:1275 - Expected and found ben_gender:DB ben_gender =Female and Input ben_gender=Female
2018-07-17 16:32:53 INFO  MIP_CustRegistration_Test:1284 - Expected and found ben_msisdn:DB ben_msisdn =03200008323 and Input ben_msisdn=03200008323
2018-07-17 16:32:53 INFO  MIP_CustRegistration_Test:1296 - Expected and found ben_fname:DB ben_fname=mohamed and ben_fname=mohamed
2018-07-17 16:32:53 INFO  MIP_CustRegistration_Test:1304 - Expected and found ben_sname:DB ben_sname=begum and Input ben_sname=begum
2018-07-17 16:32:53 INFO  MIP_CustRegistration_Test:1312 - Expected and found ben_age:DB ben_age=23 and Input ben_age=23
2018-07-17 16:32:53 INFO  MIP_CustRegistration_Test:1320 - Expected and found cust_relationship:DB cust_relationship=Father and Input cust_relationship=Father
2018-07-17 16:32:53 INFO  MIP_CustRegistration_Test:1332 - Expected and found ben_gender:DB ben_gender =Male and Input ben_gender=Male
2018-07-17 16:32:53 INFO  MIP_CustRegistration_Test:1341 - Expected and found ben_msisdn:DB ben_msisdn =03235200501 and Input ben_msisdn=03235200501
2018-07-17 16:32:53 INFO  MIP_CustRegistration_Test:1351 - Expected and found NIC:DB NIC number=2130190000009 and Input cust_NIC=2130190000009
2018-07-17 16:32:53 INFO  MIP_CustRegistration_Test:1358 - Expected and found Created By:DB Created By=WA5 and Input Created By=WA5
2018-07-17 16:32:53 INFO  MIP_CustRegistration_Test:1363 - Expected and found Registered Date:DB Modified Date=2018-07-17 16:33:20 and Registered Date=2018-07-17
2018-07-17 16:32:55 INFO  MIP_CustomerManagementPage:50 - Entering msisdn value 03000900009
2018-07-17 16:32:55 INFO  MIP_CustomerManagementPage:61 - Entered msisdn value
2018-07-17 16:32:55 INFO  MIP_CustomerManagementPage:65 - clicking on search Icon
2018-07-17 16:32:56 INFO  MIP_CustomerManagementPage:67 - Clicked on Search Icon
2018-07-17 16:32:56 INFO  MIP_RegisterCustomer_Queries:136 - Executing getRegisteredProduct query
2018-07-17 16:33:07 INFO  MIP_RegisterCustomerPage:205 - Getting the customer information from Register Customer Page
2018-07-17 16:33:08 INFO  MIP_CustRegistration_Test:1379 - Expected and found cust_fname:DB cust_fname=husan and Dashboard Customer fname=husan
2018-07-17 16:33:08 INFO  MIP_CustRegistration_Test:1385 - Expected and found cust_sname:DB cust_sname=raj and Dashboard cust_sname=raj
2018-07-17 16:33:08 INFO  MIP_CustRegistration_Test:1392 - Expected and found cust_age:DB cust_age=54 and Dashboard cust_age=54
2018-07-17 16:33:08 INFO  MIP_CustRegistration_Test:1407 - Expected and found cust_gender:DB cust_gender=Female and Dashboard cust_gender=Female
2018-07-17 16:33:08 INFO  MIP_CustRegistration_Test:1414 - Expected and found NIC:DB NIC number=2130190000009 and Dashboard cust_NIC=2130190000009
2018-07-17 16:33:08 INFO  MIP_RegisterCustomerPage:174 - Getting Registered offer of the customer
2018-07-17 16:33:09 INFO  MIP_RegisterCustomerPage:227 - Getting the Accident protection Beneficiary information from Register Customer Page
2018-07-17 16:33:10 INFO  MIP_CustRegistration_Test:1429 - Expected and found ben_fname:DB ben_fname=boun and Dashboard ben_fname=boun
2018-07-17 16:33:10 INFO  MIP_CustRegistration_Test:1435 - Expected and found ben_sname:DB ben_sname=cook and Dashboard ben_sname=cook
2018-07-17 16:33:10 INFO  MIP_CustRegistration_Test:1441 - Expected and found ben_age:DB ben_age=41 and Dashboard ben_age=41
2018-07-17 16:33:10 INFO  MIP_CustRegistration_Test:1447 - Expected and found cust_relationship:DB cust_relationship=Mother and Dashboard cust_relationship=Mother
2018-07-17 16:33:10 INFO  MIP_CustRegistration_Test:1456 - Expected and found ben_msisdn:DB ben_msisdn=03200008323 and Dashboard ben_msisdn=03200008323
2018-07-17 16:33:10 INFO  MIP_CustRegistration_Test:1462 - Expected and found ben_gender:DB ben_gender=Female and Dashboard ben_gender=Female
2018-07-17 16:33:10 INFO  MIP_RegisterCustomer_Queries:157 - Executing getOfferCover query
2018-07-17 16:33:12 INFO  MIP_CustRegistration_Test:1472 - Expected and found life benefit_level:Input benefit_level=200000 and Dashboard benefit_level=PKR 200000
2018-07-17 16:33:12 INFO  MIP_RegisterCustomerPage:253 - Getting the Hospitalization Beneficiary information from Register Customer Page
2018-07-17 16:33:13 INFO  MIP_CustRegistration_Test:1487 - Expected and found ben_fname:DB ben_fname=mohamed and Dashboard ben_fname=mohamed
2018-07-17 16:33:13 INFO  MIP_CustRegistration_Test:1494 - Expected and found ben_sname:DB ben_sname=begum and Dashboard ben_sname=begum
2018-07-17 16:33:13 INFO  MIP_CustRegistration_Test:1501 - Expected and found ben_age:DB ben_age=23 and Dashboard ben_age=23
2018-07-17 16:33:13 INFO  MIP_CustRegistration_Test:1508 - Expected and found cust_relationship:DB cust_relationship=Father and Dashboard cust_relationship=Father
2018-07-17 16:33:13 INFO  MIP_CustRegistration_Test:1519 - Expected and found ben_msisdn:DB ben_msisdn=03235200501 and Dashboard ben_msisdn=03235200501
2018-07-17 16:33:13 INFO  MIP_CustRegistration_Test:1527 - Expected and found ben_gender:DB ben_gender=Male and Dashboard ben_gender=Male
2018-07-17 16:33:13 INFO  MIP_RegisterCustomer_Queries:157 - Executing getOfferCover query
2018-07-17 16:33:14 INFO  MIP_CustRegistration_Test:1538 - Expected and found life benefit_level:Input benefit_level=200000 and Dashboard benefit_level=PKR 200000
2018-07-17 16:33:14 INFO  MIP_HomePage:73 - Clicking on Menu Register Customer
2018-07-17 16:33:14 INFO  MIP_HomePage:79 - Clicked on Menu Register Customer
2018-07-17 16:33:14 INFO  MIP_BrowserFactory:53 - Closing the browser
2018-07-17 16:33:14 INFO  MIP_BrowserFactory:55 - browser closed
2018-07-17 16:42:34 INFO  MIP_BrowserFactory:31 - Opening the browser
2018-07-17 16:43:20 INFO  MIP_BrowserFactory:45 - firefox opened 
2018-07-17 16:43:24 INFO  MIP_ReadPropertyFile:18 - Reading the property file
2018-07-17 16:43:24 INFO  MIP_DataBaseConnection:20 - Connecting to Database
2018-07-17 16:43:26 INFO  MIP_DataBaseConnection:35 - Connecting to Database is successfull
2018-07-17 16:43:26 INFO  MIP_LaunchApplication:16 - Launching the application
2018-07-17 16:43:30 INFO  MIP_LaunchApplication:21 - Application Launched successfuly
2018-07-17 16:43:30 INFO  MIP_LoginPage:39 - Entering the userName
2018-07-17 16:43:30 INFO  MIP_LoginPage:41 - Entering the password
2018-07-17 16:43:32 INFO  MIP_LoginPage:44 - Clicked on Submit button
2018-07-17 16:43:33 INFO  MIP_HomePage:73 - Clicking on Menu Customer Management
2018-07-17 16:43:33 INFO  MIP_HomePage:79 - Clicked on Menu Customer Management
2018-07-17 16:43:33 INFO  MIP_HomePage:73 - Clicking on Menu Register Customer
2018-07-17 16:43:33 INFO  MIP_HomePage:79 - Clicked on Menu Register Customer
2018-07-17 16:43:36 INFO  MIP_CustomerManagementPage:50 - Entering msisdn value 03028987987
2018-07-17 16:43:36 INFO  MIP_CustomerManagementPage:61 - Entered msisdn value
2018-07-17 16:43:36 INFO  MIP_CustomerManagementPage:65 - clicking on search Icon
2018-07-17 16:43:41 INFO  MIP_CustomerManagementPage:67 - Clicked on Search Icon
2018-07-17 16:43:46 INFO  MIP_CustomerManagementPage:116 - Clicking on Save button in Customer Registration page
2018-07-17 16:43:47 INFO  MIP_CustRegistration_Test:1584 - Expected and found validation message: Expected=First Name  :  Field should not be empty. Surname  :  Field should not be empty. Gender : Please choose a value from the Drop down. Age  :  Field should not be empty. Available Offers  :  Please select a CheckBox. Found=First Name  :  Field should not be empty.Surname  :  Field should not be empty.Gender : Please choose a value from the Drop down.Age  :  Field should not be empty.Available Offers  :  Please select a CheckBox.
2018-07-17 16:43:47 INFO  MIP_CustomerManagementPage:77 - Selecting  offer Bima Accident Protection
2018-07-17 16:43:47 INFO  MIP_CustomerManagementPage:90 - Selected the offer Bima Accident Protection
2018-07-17 16:43:47 INFO  MIP_CustomerManagementPage:77 - Selecting  offer Hospitalization
2018-07-17 16:43:48 INFO  MIP_CustomerManagementPage:90 - Selected the offer Hospitalization
2018-07-17 16:43:48 INFO  MIP_CustomerManagementPage:116 - Clicking on Save button in Customer Registration page
